LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
U,387~~,NB,A,GGW,NBGGW387~~A,S
U,374~~,NB,A,LRV,NBLRV374~~N,N
B14,384~~,NB,A,PET,NBPET384~~N,N
H,419~~,NB,D,LMD,NBLMD419~~N,V
L,125~~,NB,A,CBI,NBCBI125~~A,N
U,~~8~~,NB,A,FUY,NBFUY~~8~~A,N
H,387~~,NB,C,GGW,NBGGW387~~A,S
U,419~~,NB,B,LMD,NBLMD419~~N,V
L,125~~,NB,A,CBI,NBCBI125~~A,N
U,~~8~~,NB,A,FUY,NBFUY~~8~~A,N
H,387~~,NB,C,GGW,NBGGW387~~A,S
U,419~~,NB,B,LMD,NBLMD419~~N,V
U,419~~,NB,B,LMD,NBLMD419~~N,V
U,~~8~~,NB,A,DED,NBDED~~8~~N,V
U,125~~,NB,A,CBI,NBCBI125~~A,N
H,387~~,NB,C,GGW,NBGGW387~~A,S
U,~~8~~,NB,A,FUY,NBFUY~~8~~A,N
U,~71~~,NB,B,CAT,NBCAT~71~~A,S
U,125~~,NB,A,CBI,NBCBI125~~A,N
L,280~~,NB,A,RCB,NBRCB280~~A,N
U,125~~,NB,A,RCB,NBRCB125~~N,N
B14,182~~,NB,A,ACS,NBACS182~~N,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,~~8~~,NB,A,RCB,NBRCB~~8~~A,N
L,280~~,NB,A,RCB,NBRCB280~~A,N
U,220~~,NB,A,RCB,NBRCB220~~A,N
U,217~~,NB,A,BBU,NBBBU217~~A,N
U,~~8~~,NB,A,RCB,NBRCB~~8~~A,N
U,125~~,NB,A,BBU,NBBBU125~~A,N
U,220~~,NB,A,RCB,NBRCB220~~A,N
U,125~~,NB,A,RCB,NBRCB125~~N,N
U,125~~,NB,A,BBU,NBBBU125~~A,N
U,125~~,NB,A,SNB,NBSNB125~~A,S
B14,182~~,NB,A,ACS,NBACS182~~N,N
U,~~8~~,NB,A,BBU,NBBBU~~8~~A,N
L,280~~,NB,A,RCB,NBRCB280~~A,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
L,220~~,NB,A,RCB,NBRCB220~~A,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
L,280~~,NB,A,RCB,NBRCB280~~A,N
L,125~~,NB,A,RCB,NBRCB125~~N,N
B14,182~~,NB,A,ACS,NBACS182~~N,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,~~8~~,NB,A,RCB,NBRCB~~8~~A,N
U,125~~,NB,A,BBU,NBBBU125~~A,N
U,125~~,NB,A,SNB,NBSNB125~~A,S
U,220~~,NB,A,RCB,NBRCB220~~A,N
U,~~8~~,NB,A,BBU,NBBBU~~8~~A,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
L,220~~,NB,A,RCB,NBRCB220~~A,N
L,125~~,NB,A,RCB,NBRCB125~~N,N
U,~~8~~,NB,A,BBU,NBBBU~~8~~A,N
U,125~~,NB,A,TCD,NBTCD125~~A,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,220~~,NB,B,RCB,NBRCB220~~A,N
U,~~8~~,NB,B,BBU,NBBBU~~8~~A,N
U,217~~,NB,B,BBU,NBBBU217~~A,N
U,~~8~~,NB,B,SNB,NBSNB~~8~~A,S
U,~~8~~,NB,A,BBU,NBBBU~~8~~A,N
L,280~~,NB,A,RCB,NBRCB280~~A,N
L,125~~,NB,A,TCD,NBTCD125~~A,N
U,280~~,NB,A,RCB,NBRCB280~~A,N
U,~~8~~,NB,A,RCB,NBRCB~~8~~A,N
U,~~8~~,NB,A,BBU,NBBBU~~8~~A,N
U,217~~,NB,A,BBU,NBBBU217~~A,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
L,125~~,NB,A,TCD,NBTCD125~~A,N
L,125~~,NB,A,RCB,NBRCB125~~N,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
L,~~8~~,NB,A,RCB,NBRCB~~8~~A,N
U,~11~~,NB,A,RCB,NBRCB~11~~A,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
L,196~~,NB,A,RCB,NBRCB196~~N,N
B14,182~~,NB,A,ACS,NBACS182~~N,N
M14,182~~,NB,A,ZTM,NBZTM182~~N,U
L,153~~,NB,A,BIU,NBBIU153~~N,N
L,153~~,NB,A,BUM,NBBUM153~~N,N
U,~46~~,NB,A,BVN,NBBVN~46~~A,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,180~~,NB,A,RCB,NBRCB180~~N,N
U,~46~~,NB,A,GLW,NBGLW~46~~N,N
L,125~~,NB,A,BBU,NBBBU125~~A,N
L,280~~,NB,A,GMV,NBGMV280~~N,S
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,~46~~,NB,A,GLW,NBGLW~46~~N,N
U,~46~~,NB,A,BVN,NBBVN~46~~A,N
L,180~~,NB,A,GLW,NBGLW180~~A,N
L,~52~~,NB,A,TCD,NBTCD~52~~N,N
U,248~~,NB,A,BVN,NBBVN248~~N,N
U,~46~~,NB,A,BVN,NBBVN~46~~A,N
L,166~~,NB,A,BIU,NBBIU166~~N,N
L,161~~,NB,A,FUY,NBFUY161~~A,N
U,280~~,NB,B,GGW,NBGGW280~~A,S
L,153~~,NB,A,BUM,NBBUM153~~N,N
U,180~~,NB,A,GLW,NBGLW180~~A,N
B14,182~~,NB,A,ACS,NBACS182~~N,N
U,248~~,NB,A,BUM,NBBUM248~~N,N
U,220~~,NB,A,RCB,NBRCB220~~A,N
U,220~~,NB,B,SBY,NBSBY220~~A,V
U,~~8~~,NB,B,SBY,NBSBY~~8~~A,V
L,161~~,NB,A,FUY,NBFUY161~~A,N
L,~52~~,NB,A,FUY,NBFUY~52~~A,N
U,~60~~,NB,A,REC,NBREC~60~~A,S
L,161~~,NB,A,FUY,NBFUY161~~A,N
U,~52~~,NB,B,FUY,NBFUY~52~~A,N
B14,182~~,NB,A,ACS,NBACS182~~N,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
M14,182~~,NB,A,ZTM,NBZTM182~~N,U
B14,182~~,NB,A,ACS,NBACS182~~N,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
L,153~~,NB,A,BIU,NBBIU153~~N,N
U,196~~,NB,A,RCB,NBRCB196~~N,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
B14,182~~,NB,A,ACS,NBACS182~~N,N
U,196~~,NB,A,RCB,NBRCB196~~N,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,280~~,NB,A,BVG,NBBVG280~~A,N
L,217~~,NB,A,BBU,NBBBU217~~A,N
L,125~~,NB,A,TCD,NBTCD125~~A,N
U,~~8~~,NB,A,MUP,NBMUP~~8~~N,S
L,125~~,NB,A,OMC,NBOMC125~~A,N
U,280~~,NB,A,RCB,NBRCB280~~A,N
U,280~~,NB,A,BVG,NBBVG280~~A,N
L,217~~,NB,A,BBU,NBBBU217~~A,N
U,~~8~~,NB,A,MUP,NBMUP~~8~~N,S
U,125~~,NB,A,TCD,NBTCD125~~A,N
L,280~~,NB,A,BVG,NBBVG280~~A,N
L,125~~,NB,A,BVG,NBBVG125~~N,N
U,280~~,NB,A,RCB,NBRCB280~~A,N
U,280~~,NB,A,RCB,NBRCB280~~A,N
U,~~8~~,NB,B,SNB,NBSNB~~8~~A,S
U,217~~,NB,B,SBY,NBSBY217~~A,V
U,~~8~~,NB,B,SNB,NBSNB~~8~~A,S
U,217~~,NB,B,REC,NBREC217~~A,S
U,217~~,NB,B,SBY,NBSBY217~~A,V
U,~~8~~,NB,B,REC,NBREC~~8~~A,S
U,125~~,NB,A,SNB,NBSNB125~~A,S
U,~~8~~,NB,B,BBU,NBBBU~~8~~A,N
U,~~8~~,NB,B,SNB,NBSNB~~8~~A,S
U,125~~,NB,A,BBU,NBBBU125~~A,N
U,280~~,NB,B,RCB,NBRCB280~~A,N
U,280~~,NB,B,GMV,NBGMV280~~N,S
U,125~~,NB,A,RCB,NBRCB125~~N,N
U,125~~,NB,A,GMV,NBGMV125~~N,S
U,182~~,NB,A,SNB,NBSNB182~~N,S
B14,182~~,NB,A,ACS,NBACS182~~N,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,217~~,NB,B,REC,NBREC217~~A,S
U,217~~,NB,B,SBY,NBSBY217~~A,V
U,~~8~~,NB,B,REC,NBREC~~8~~A,S
U,~~8~~,NB,B,SBY,NBSBY~~8~~A,V
U,220~~,NB,B,SBY,NBSBY220~~A,V
U,217~~,NB,B,REC,NBREC217~~A,S
U,~~8~~,NB,B,REC,NBREC~~8~~A,S
U,~~8~~,NB,B,SBY,NBSBY~~8~~A,V
U,~~8~~,NB,B,SNB,NBSNB~~8~~A,S
U,125~~,NB,A,SNB,NBSNB125~~A,S
U,~~8~~,NB,B,SNB,NBSNB~~8~~A,S
U,~~8~~,NB,B,SBY,NBSBY~~8~~A,V
U,125~~,NB,B,SNB,NBSNB125~~A,S
U,217~~,NB,B,SBY,NBSBY217~~A,V
U,280~~,NB,B,GGW,NBGGW280~~A,S
U,418~~,NB,A,GGW,NBGGW418~~N,S
U,125~~,NB,A,REC,NBREC125~~N,S
U,125~~,NB,A,SNB,NBSNB125~~A,S
B14,182~~,NB,A,ACS,NBACS182~~N,N
U,~~8~~,NB,A,REC,NBREC~~8~~A,S
U,~~8~~,NB,A,SNB,NBSNB~~8~~A,S
U,~~8~~,NB,A,REC,NBREC~~8~~A,S
U,217~~,NB,B,SBY,NBSBY217~~A,V
U,~~8~~,NB,B,SNB,NBSNB~~8~~A,S
U,182~~,NB,A,SNB,NBSNB182~~N,S
B14,182~~,NB,A,ACS,NBACS182~~N,N
U,~~8~~,NB,A,SNB,NBSNB~~8~~A,S
U,~~8~~,NB,B,REC,NBREC~~8~~A,S
U,~~8~~,NB,B,SNB,NBSNB~~8~~A,S
U,217~~,NB,B,REC,NBREC217~~A,S
U,~71~~,NB,B,SNB,NBSNB~71~~A,S
U,~~8~~,NB,B,SNB,NBSNB~~8~~A,S
U,280~~,NB,B,GGW,NBGGW280~~A,S
U,418~~,NB,A,GGW,NBGGW418~~N,S
U,166~~,NB,A,REC,NBREC166~~A,S
U,~60~~,NB,A,REC,NBREC~60~~A,S
U,~60~~,NB,A,SGB,NBSGB~60~~N,S
U,~~8~~,NB,A,REC,NBREC~~8~~A,S
U,125~~,NB,A,REC,NBREC125~~N,S
B14,182~~,NB,A,ACS,NBACS182~~N,N
U,217~~,NB,B,SBY,NBSBY217~~A,V
U,~60~~,NB,A,REC,NBREC~60~~A,S
U,253~~,NB,B,REC,NBREC253~~A,S
U,166~~,NB,A,REC,NBREC166~~A,S
U,143~~,NB,A,RGV,NBRGV143~~N,S
U,~30~~,NB,A,RGV,NBRGV~30~~N,S
U,143~~,NB,A,RGV,NBRGV143~~N,S
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,~30~~,NB,A,RGV,NBRGV~30~~N,S
B14,182~~,NB,A,ACS,NBACS182~~N,N
U,217~~,NB,B,REC,NBREC217~~A,S
S,217~~,NB,C,SBY,NBSBY217~~A,V
U,~60~~,NB,A,REC,NBREC~60~~A,S
U,166~~,NB,A,REC,NBREC166~~A,S
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,253~~,NB,B,SBY,NBSBY253~~A,V
U,~60~~,NB,A,REC,NBREC~60~~A,S
H,253~~,NB,B,SBY,NBSBY253~~A,V
U,125~~,NB,A,REC,NBREC125~~N,S
B14,182~~,NB,A,ACS,NBACS182~~N,N
T,280~~,NB,B,GGW,NBGGW280~~A,S
T,125~~,NB,A,GGW,NBGGW125~~N,S
T,280~~,NB,B,RVK,NBRVK280~~A,N
T,125~~,NB,A,RVK,NBRVK125~~N,N
U,~~8~~,NB,A,REC,NBREC~~8~~A,S
U,~~8~~,NB,B,SBY,NBSBY~~8~~A,V
U,125~~,NB,A,REC,NBREC125~~N,S
U,220~~,NB,B,REC,NBREC220~~N,S
B04,182~~,NB,A,LAV,NBLAV182~~A,N
T,280~~,NB,B,GGW,NBGGW280~~A,S
L,125~~,NB,A,ITV,NBITV125~~N,N
L,~~8~~,NB,B,RVK,NBRVK~~8~~A,N
U,217~~,NB,B,REC,NBREC217~~A,S
U,220~~,NB,B,SBY,NBSBY220~~A,V
U,217~~,NB,A,REC,NBREC217~~A,S
U,217~~,NB,B,SBY,NBSBY217~~A,V
U,217~~,NB,B,REC,NBREC217~~A,S
U,~~8~~,NB,A,REC,NBREC~~8~~A,S
U,217~~,NB,B,SBY,NBSBY217~~A,V
U,125~~,NB,A,REC,NBREC125~~N,S
B14,182~~,NB,A,ACS,NBACS182~~N,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,217~~,NB,B,REC,NBREC217~~A,S
U,217~~,NB,B,SBY,NBSBY217~~A,V
U,220~~,NB,B,SBY,NBSBY220~~A,V
U,125~~,NB,A,REC,NBREC125~~N,S
B14,182~~,NB,A,ACS,NBACS182~~N,N
U,125~~,NB,A,REC,NBREC125~~N,S
B14,182~~,NB,A,ACS,NBACS182~~N,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,~~8~~,NB,B,SBY,NBSBY~~8~~A,V
U,~~8~~,NB,A,REC,NBREC~~8~~A,S
U,217~~,NB,B,SBY,NBSBY217~~A,V
B14,182~~,NB,A,ACS,NBACS182~~N,N
M,217~~,NB,B,REC,NBREC217~~A,S
M,217~~,NB,B,SBY,NBSBY217~~A,V
B14,182~~,NB,A,ACS,NBACS182~~N,N
M,~~8~~,NB,B,REC,NBREC~~8~~A,S
M,217~~,NB,C,SBY,NBSBY217~~A,V
M,220~~,NB,B,PEV,NBPEV220~~A,S
M,220~~,NB,B,MGE,NBMGE220~~A,V
U,220~~,NB,B,REC,NBREC220~~N,S
M,~~8~~,NB,B,REC,NBREC~~8~~A,S
M,217~~,NB,B,REC,NBREC217~~A,S
M,220~~,NB,B,SBY,NBSBY220~~A,V
M,~~8~~,NB,B,REC,NBREC~~8~~A,S
U,125~~,NB,A,REC,NBREC125~~N,S
U,~~8~~,NB,B,SBY,NBSBY~~8~~A,V
U,~~8~~,NB,B,REC,NBREC~~8~~A,S
U,~~8~~,NB,B,REC,NBREC~~8~~A,S
U,217~~,NB,B,REC,NBREC217~~A,S
M,~71~~,NB,C,SNB,NBSNB~71~~A,S
U,~~8~~,NB,B,SNB,NBSNB~~8~~A,S
M,217~~,NB,C,REC,NBREC217~~A,S
M,424~~,NB,C,SNB,NBSNB424~~N,S
L,391~~,NB,A,ITV,NBITV391~~A,N
U,~~8~~,NB,A,MET,NBMET~~8~~A,N
U,~~8~~,NB,A,GFL,NBGFL~~8~~A,S
U,~60~~,NB,A,HOU,NBHOU~60~~N,S
U,166~~,NB,A,HOU,NBHOU166~~N,S
U,114~~,NB,B,HOU,NBHOU114~~N,S
U,166~~,NB,A,HOU,NBHOU166~~N,S
L,153~~,NB,A,BIU,NBBIU153~~N,N
U,166~~,NB,A,REC,NBREC166~~A,S
U,~60~~,NB,A,HOU,NBHOU~60~~N,S
B04,182~~,NB,A,LAV,NBLAV182~~A,N
L,161~~,NB,A,FUY,NBFUY161~~A,N
L,161~~,NB,A,FUY,NBFUY161~~A,N
L,~52~~,NB,A,ITV,NBITV~52~~N,N
L,~46~~,NB,A,RCB,NBRCB~46~~N,N
U,~30~~,NB,A,RGV,NBRGV~30~~N,S
L,161~~,NB,A,TCD,NBTCD161~~N,N
U,~60~~,NB,A,SNB,NBSNB~60~~A,S
U,~60~~,NB,A,SGB,NBSGB~60~~N,S
U,166~~,NB,A,REC,NBREC166~~A,S
U,~60~~,NB,A,REC,NBREC~60~~A,S
H,253~~,NB,B,SBY,NBSBY253~~A,V
U,253~~,NB,B,FIS,NBFIS253~~A,V
U,~60~~,NB,B,SBY,NBSBY~60~~N,V
U,~46~~,NB,A,BUM,NBBUM~46~~A,N
U,180~~,NB,B,GLW,NBGLW180~~A,N
U,253~~,NB,B,SBY,NBSBY253~~A,V
U,248~~,NB,B,BVN,NBBVN248~~N,N
U,~60~~,NB,A,HOU,NBHOU~60~~N,S
U,~60~~,NB,A,SNB,NBSNB~60~~A,S
U,166~~,NB,A,HOU,NBHOU166~~N,S
U,~30~~,NB,A,SNB,NBSNB~30~~N,S
L,180~~,NB,A,GLW,NBGLW180~~A,N
U,~60~~,NB,A,SGB,NBSGB~60~~N,S
U,248~~,NB,A,BVN,NBBVN248~~N,N
U,253~~,NB,B,FIS,NBFIS253~~A,V
U,253~~,NB,B,BGL,NBBGL253~~A,V
U,180~~,NB,A,GLW,NBGLW180~~A,N
U,~30~~,NB,A,MUP,NBMUP~30~~A,S
U,248~~,NB,B,BVN,NBBVN248~~N,N
U,~71~~,NB,B,HOU,NBHOU~71~~A,S
U,217~~,NB,B,SBY,NBSBY217~~A,V
U,217~~,NB,B,BHF,NBBHF217~~N,V
U,~~8~~,NB,B,HOU,NBHOU~~8~~A,S
U,253~~,NB,B,SBY,NBSBY253~~A,V
U,~60~~,NB,A,REC,NBREC~60~~A,S
B14,182~~,NB,A,ACS,NBACS182~~N,N
U,~71~~,NB,B,HOU,NBHOU~71~~A,S
U,~~8~~,NB,A,SNB,NBSNB~~8~~A,S
U,125~~,NB,A,SNB,NBSNB125~~A,S
U,~~8~~,NB,A,SNB,NBSNB~~8~~A,S
U,~71~~,NB,B,HOU,NBHOU~71~~A,S
U,125~~,NB,A,HOU,NBHOU125~~N,S
U,~~8~~,NB,A,HOU,NBHOU~~8~~A,S
U,125~~,NB,A,HOU,NBHOU125~~N,S
U,~~8~~,NB,B,SNB,NBSNB~~8~~A,S
B14,182~~,NB,A,ACS,NBACS182~~N,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,125~~,NB,A,SNB,NBSNB125~~A,S
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,~60~~,NB,A,REC,NBREC~60~~A,S
B14,182~~,NB,A,ACS,NBACS182~~N,N
U,166~~,NB,A,REC,NBREC166~~A,S
U,125~~,NB,A,HOU,NBHOU125~~N,S
U,~~8~~,NB,A,HOU,NBHOU~~8~~A,S
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,~~8~~,NB,B,KGS,NBKGS~~8~~A,S
D,~71~~,NB,B,QEN,NBQEN~71~~A,S
U,~~8~~,NB,A,HOU,NBHOU~~8~~A,S
M,217~~,NB,B,REC,NBREC217~~A,S
M,217~~,NB,B,SBY,NBSBY217~~A,V
U,182~~,NB,A,HOU,NBHOU182~~N,S
B14,182~~,NB,A,ACS,NBACS182~~N,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
B14,182~~,NB,A,ACS,NBACS182~~N,N
L,182~~,NB,A,SNB,NBSNB182~~N,S
M,~~8~~,NB,C,KGS,NBKGS~~8~~A,S
M,421~~,NB,C,SUY,NBSUY421~~A,S
U,125~~,NB,B,CBG,NBCBG125~~A,S
M,220~~,NB,C,SUY,NBSUY220~~A,S
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,125~~,NB,A,HOU,NBHOU125~~N,S
M,~~8~~,NB,B,KGS,NBKGS~~8~~A,S
M,~71~~,NB,B,PCD,NBPCD~71~~A,S
M,421~~,NB,C,SUY,NBSUY421~~A,S
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,125~~,NB,A,HOU,NBHOU125~~N,S
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,125~~,NB,A,HOU,NBHOU125~~N,S
U,~~8~~,NB,B,SNB,NBSNB~~8~~A,S
M,~71~~,NB,B,HOU,NBHOU~71~~A,S
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,~~8~~,NB,A,HOU,NBHOU~~8~~A,S
U,~~8~~,NB,B,SNB,NBSNB~~8~~A,S
U,182~~,NB,A,SNB,NBSNB182~~N,S
B14,182~~,NB,A,ACS,NBACS182~~N,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,125~~,NB,A,HOU,NBHOU125~~N,S
U,~~1~~,NB,B,ZUR,NBZUR~~1~~N,U
U,~~8~~,NB,A,KGS,NBKGS~~8~~A,S
M,~71~~,NB,B,PCD,NBPCD~71~~A,S
U,125~~,NB,A,CBG,NBCBG125~~A,S
H,~~8~~,NB,B,HOU,NBHOU~~8~~A,S
H,217~~,NB,B,SBY,NBSBY217~~A,V
U,~~8~~,NB,B,OMC,NBOMC~~8~~A,N
H,387~~,NB,B,RVK,NBRVK387~~A,N
U,125~~,NB,A,OMC,NBOMC125~~A,N
M,~~8~~,NB,B,HOU,NBHOU~~8~~A,S
M,~71~~,NB,B,HOU,NBHOU~71~~A,S
L,419~~,NB,A,ITV,NBITV419~~A,N
U,387~~,NB,B,RVK,NBRVK387~~A,N
L,419~~,NB,A,SSX,NBSSX419~~A,N
M,~71~~,NB,B,PCD,NBPCD~71~~A,S
L,375~~,NB,A,WAS,NBWAS375~~A,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
L,~~9~~,NB,A,ITV,NBITV~~9~~A,N
U,287~~,NB,B,RVK,NBRVK287~~A,N
U,125~~,NB,A,SNB,NBSNB125~~A,S
U,~~8~~,NB,A,HOU,NBHOU~~8~~A,S
B14,182~~,NB,A,ACS,NBACS182~~N,N
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,~~8~~,NB,A,KGS,NBKGS~~8~~A,S
U,125~~,NB,A,CBG,NBCBG125~~A,S
B04,182~~,NB,A,LAV,NBLAV182~~A,N
U,~~8~~,NB,A,KGS,NBKGS~~8~~A,S
U,~71~~,NB,B,QEN,NBQEN~71~~A,S
U,125~~,NB,A,CBG,NBCBG125~~A,S
S01,383~~,NB,A,PET,NBPET383~~N,N
M,4~~~~,NS,B,BEY,NSBEY4~~~~N,S
M,5~~~~,NS,B,BEY,NSBEY5~~~~N,S
M,3~~~~,NS,B,HWL,NSHWL3~~~~N,S
U,5~~~~,NS,B,PGW,NSPGW5~~~~A,S
U,2~~~~,NS,A,HBT,NSHBT2~~~~A,S
M,4~~~~,NS,C,WOB,NSWOB4~~~~A,S
U,4~~~~,NS,B,PGW,NSPGW4~~~~A,S
U,5~~~~,NS,A,HBT,NSHBT5~~~~A,S
M,3~~~~,NS,B,HFD,NSHFD3~~~~A,S
M,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
M,5~~~~,NS,B,WOB,NSWOB5~~~~A,S
U,5~~~~,NS,B,PGW,NSPGW5~~~~A,S
U,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
U,3~~~~,NS,B,HFD,NSHFD3~~~~A,S
U,6~~~~,NS,A,PGW,NSPGW6~~~~A,S
U,6~~~~,NS,A,QUE,NSQUE6~~~~A,S
U,5~~~~,NS,B,PGW,NSPGW5~~~~A,S
U,6~~~~,NS,A,PGW,NSPGW6~~~~A,S
U,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
U,5~~~~,NS,B,HFD,NSHFD5~~~~A,S
U,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
M,3~~~~,NS,B,HFD,NSHFD3~~~~A,S
M,5~~~~,NS,B,HFD,NSHFD5~~~~A,S
M,6~~~~,NS,A,HFD,NSHFD6~~~~A,S
M,4~~~~,NS,B,PGW,NSPGW4~~~~A,S
M,3~~~~,NS,B,SUI,NSSUI3~~~~N,V
U,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
U,6~~~~,NS,A,QUE,NSQUE6~~~~A,S
U,5~~~~,NS,B,PGW,NSPGW5~~~~A,S
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
U,5~~~~,NS,B,DRT,NSDRT5~~~~A,S
U,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
U,4~~~~,NS,B,PGW,NSPGW4~~~~A,S
L,7~~~~,NS,A,ZSM,NSZSM7~~~~N,N
U,5~~~~,NS,B,PGW,NSPGW5~~~~A,S
U,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
U,6~~~~,NS,A,PGW,NSPGW6~~~~A,S
L,~~~~~,NS,A,ZCB,NSZCB~~~~~N,N
L,7~~~~,NS,A,ZSM,NSZSM7~~~~N,N
M,4~~~~,NS,B,WOB,NSWOB4~~~~A,S
U,2~~~~,NS,A,HBT,NSHBT2~~~~A,S
M,3~~~~,NS,B,HFD,NSHFD3~~~~A,S
M,5~~~~,NS,B,WOB,NSWOB5~~~~A,S
M,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
M,3~~~~,NS,B,THM,NSTHM3~~~~N,S
U,5~~~~,NS,B,PGW,NSPGW5~~~~A,S
U,6~~~~,NS,A,PGW,NSPGW6~~~~A,S
U,5~~~~,NS,B,HFD,NSHFD5~~~~A,S
U,6~~~~,NS,A,HFD,NSHFD6~~~~A,S
M,4~~~~,NS,C,PGW,NSPGW4~~~~A,S
M,3~~~~,NS,B,HWL,NSHWL3~~~~N,V
M,5~~~~,NS,B,WOB,NSWOB5~~~~A,S
M,5~~~~,NS,C,MLO,NSMLO5~~~~A,S
U,4~~~~,NS,B,PGW,NSPGW4~~~~A,S
M,5~~~~,NS,B,PGW,NSPGW5~~~~A,S
M,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
M,6~~~~,NS,B,QUE,NSQUE6~~~~A,S
M,3~~~~,NS,C,SUI,NSSUI3~~~~N,V
U,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
U,6~~~~,NS,A,QUE,NSQUE6~~~~A,S
U,5~~~~,NS,B,PGW,NSPGW5~~~~A,S
M,3~~~~,NS,C,SUI,NSSUI3~~~~N,V
M,5~~~~,NS,B,SUI,NSSUI5~~~~N,V
M,5~~~~,NS,B,PGW,NSPGW5~~~~A,S
M,6~~~~,NS,A,SUI,NSSUI6~~~~N,V
U,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
U,6~~~~,NS,A,QUE,NSQUE6~~~~A,S
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
U,6~~~~,NS,A,STW,NSSTW6~~~~A,N
M,5~~~~,NS,B,HFD,NSHFD5~~~~A,S
M,3~~~~,NS,B,HFD,NSHFD3~~~~A,S
M,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
M,3~~~~,NS,C,WBO,NSWBO3~~~~N,S
M,3~~~~,NS,B,SUI,NSSUI3~~~~N,V
L,5~~~~,NS,A,CBR,NSCBR5~~~~A,N
M,4~~~~,NS,B,PGW,NSPGW4~~~~A,S
M,5~~~~,NS,B,PGW,NSPGW5~~~~A,S
M,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
M,6~~~~,NS,A,QUE,NSQUE6~~~~A,S
M,3~~~~,NS,B,HFD,NSHFD3~~~~A,S
M,5~~~~,NS,B,HFD,NSHFD5~~~~A,S
M,5~~~~,NS,B,PGW,NSPGW5~~~~A,S
M,6~~~~,NS,A,PGW,NSPGW6~~~~A,S
M,3~~~~,NS,C,WBO,NSWBO3~~~~N,S
M,4~~~~,NS,B,PGW,NSPGW4~~~~A,S
U,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
U,5~~~~,NS,B,PGW,NSPGW5~~~~A,S
U,6~~~~,NS,A,QUE,NSQUE6~~~~A,S
L,7~~~~,NS,A,ZSM,NSZSM7~~~~N,N
M,5~~~~,NS,C,JGG,NSJGG5~~~~N,N
M,6~~~~,NS,B,JGG,NSJGG6~~~~N,N
M,3~~~~,NS,B,SUI,NSSUI3~~~~N,V
L,5~~~~,NS,A,CBR,NSCBR5~~~~A,N
U,5~~~~,NS,A,HBT,NSHBT5~~~~A,S
